boundary_error_ratio,boundary_local_snr,boundary_sec,case_id,case_type,checkpoint_best_snr,checkpoint_epoch,crest,duration_sec,hf_energy_ratio_3500_9000,inserted_silence_sec,latent_dim,local_snr_mean,local_snr_min,local_snr_p10,peak,post_boundary_snr,pre_boundary_snr,rms,run,silence_frac,snr,source_a,source_b,spectral_centroid,total_stride
nan,nan,nan,full_017,full,20.732428689374803,13,9.77572832658511,6.431927437641724,0.18107512593269348,0.0,384,19.186818073215914,-2.1132296837363205,7.481049114806297,0.631011962891625,nan,nan,0.06454884401460002,V16.3,0.02331763312274368,21.038693806261772,LJ028-0172,,1994.6354381438014,256
0.20946033973307573,18.603961013368377,1.5820408163265307,silence_017,silence,20.732428689374803,13,10.002492859068145,6.733786848072563,0.1810753047466278,0.29770861753748534,384,16.691977102045666,-57.018635374962294,4.979717503601916,0.631011962891625,20.260747943838883,19.20883825799634,0.06308546996957407,V16.3,0.06656115301724137,20.816358254830337,LJ028-0172,,1994.6344994592414,256
nan,nan,nan,full_018,full,20.732428689374803,13,7.648539886236872,6.025578231292517,0.12488379329442978,0.0,384,20.353599933437213,-1.1800436705290303,10.019203335505953,0.60443115234475,nan,nan,0.07902569135120052,V16.3,0.012192919075144509,20.27935592567729,LJ001-0130,,1462.4816881933607,256
0.2737012225197462,24.801984394438858,4.182358276643991,silence_018,silence,20.732428689374803,13,7.8950954458732605,6.42031746031746,0.12490814924240112,0.3880728733140657,384,16.69940972777037,-56.99580847446044,6.84773997766379,0.60443115234475,19.24493065888352,22.714295115651865,0.07655780179995024,V16.3,0.07200073462929475,20.253717908522802,LJ001-0130,,1462.6803414427097,256
nan,nan,nan,full_019,full,20.732428689374803,13,9.00305376463387,9.148662131519274,0.07475532591342926,0.0,384,19.835613817674826,1.2372019324025736,6.864505566665186,0.634979248047875,nan,nan,0.0705293186777603,V16.3,0.013676832170050762,21.100895308834886,LJ002-0185,,925.0102289837879,256
1.1249921072132363,21.855319104525556,2.872562358276644,silence_019,silence,20.732428689374803,13,9.116588909404383,9.380861678004536,0.07475577294826508,0.22915110085885837,384,18.85257425071092,-56.90050576465096,6.35692044927683,0.634979248047875,22.980243434495797,18.68965947158104,0.0696509686187269,V16.3,0.037805538366336634,21.188130756089755,LJ002-0185,,925.0264295659573,256
nan,nan,nan,full_020,full,20.732428689374803,13,8.292051552449658,9.531791383219955,0.19790726900100708,0.0,384,18.606873567763678,-5.4967146910986955,3.7686034192254025,0.463867187501,nan,nan,0.05594118470665697,V16.3,0.031378463763702805,19.745565905621298,LJ019-0167,,1865.639486910456,256
0.9933119474391967,16.978839344647504,7.0968253968253965,silence_020,silence,20.732428689374803,13,8.466955900855973,9.93814058956916,0.19791066646575928,0.40302371774667967,384,16.312014869131836,-58.5482434717029,0.18405965839931127,0.463867187501,26.078571637857287,21.697472082680214,0.05478559153067492,V16.3,0.07070038697429906,19.850047444614486,LJ019-0167,,1865.7004147861765,256
nan,nan,nan,full_021,full,20.732428689374803,13,9.600494128488585,6.617687074829932,0.05413532629609108,0.0,384,20.674006484005048,0.12260613945806452,9.177273862616515,0.66046142578225,nan,nan,0.068794524212331,V16.3,0.021011513157894738,22.580596712336597,LJ003-0346,,886.6336467778657,256
0.360939548001361,26.02926553768524,1.9920181405895692,silence_021,silence,20.732428689374803,13,9.899026451818502,7.035646258503402,0.05413780361413956,0.41895694757637314,384,16.591121700538622,-57.70706788324497,1.9219845489197254,0.66046142578225,19.991790950787703,26.08672539331048,0.06671983643917032,V16.3,0.07929171823432343,22.53943785613407,LJ003-0346,,886.6722891659641,256
nan,nan,nan,full_022,full,20.732428689374803,13,11.809384138345939,8.103764172335602,0.2098120003938675,0.0,384,22.18029225974051,-14.813897746270353,10.749165426876722,0.911621093751,nan,nan,0.07719463462782024,V16.3,0.02312410458452722,21.335888913872694,LJ017-0206,,2111.1523001760397,256
0.08400942197312095,28.72130179505751,2.8968253968253967,silence_022,silence,20.732428689374803,13,11.935600793559326,8.277913832199546,0.20982146263122559,0.16993020188706973,384,21.253925526123297,-58.785852039884944,10.426820064887096,0.911621093751,24.45123760260147,23.123724038142708,0.07637831639199864,V16.3,0.04324268057503506,21.238362238982802,LJ017-0206,,2111.2844729027643,256
nan,nan,nan,full_023,full,20.732428689374803,13,8.820377429034073,9.996190476190476,0.14380612969398499,0.0,384,17.75533407294094,-13.021628898608103,6.536223173882575,0.415863037110375,nan,nan,0.04714798663066917,V16.3,0.040391804587688734,19.174873915383287,LJ005-0127,,1407.8141021713361,256
0.5218658582622375,17.11345953219678,3.317233560090703,silence_023,silence,20.732428689374803,13,9.007903602528689,10.425759637188209,0.14381368458271027,0.422972790828541,384,15.607268041717777,-56.980841578427786,1.0214002191343994,0.415863037110375,20.42618328637903,23.706827459013304,0.04616646174861668,V16.3,0.07945608296213809,19.103607184188604,LJ005-0127,,1407.8959699810837,256
0.39677496333444773,17.17728124864173,6.13718820861678,concat_000,concat,20.732428689374803,13,9.265088219907849,13.25859410430839,0.11377440392971039,0.05327369630342452,384,19.71611517920162,-4.963402456385372,3.1830275863975808,0.657562255860375,20.586250553732214,16.28118928354313,0.07097204476026565,V16.3,0.028496470008756568,21.017090552958045,LJ018-0351,LJ039-0187,1468.5758481461855,256
1.129951822555379,18.74517808458334,8.668163265306122,concat_001,concat,20.732428689374803,13,10.421440518160571,16.439727891156462,0.15673620998859406,0.08617225919788099,384,20.493910858943238,-0.35518260815826347,8.61068487491868,0.694427490235375,20.144987109423944,19.763848054228554,0.06663450115315948,V16.3,0.019470559675141243,20.773721213654714,LJ043-0063,LJ014-0257,1584.4267098071982,256
0.7089418107238294,25.027931038889548,6.276507936507937,concat_002,concat,20.732428689374803,13,10.398926180613708,9.752380952380953,0.08718112111091614,0.07875715403685278,384,21.309470416454893,-4.244636956602529,11.131418884286948,0.7161865234385,25.744551157502144,21.58445004576638,0.06887119987093072,V16.3,0.01806175595238095,21.971571418395897,LJ006-0020,LJ040-0153,1199.6533167553316,256
1.1785600989282976,0.41416403954532915,8.70299319727891,concat_003,concat,20.732428689374803,13,9.013012379163545,16.288798185941044,0.17319758236408234,0.2268535132130013,384,19.449001944249055,-56.883854110331214,7.3924591958182395,0.614746093751,16.43928255831454,20.055157127864568,0.06820650720098519,V16.3,0.02727136047754811,19.5177319887564,LJ044-0116,LJ006-0235,1661.3628780222225,256
0.053027204374524996,25.368301331627876,7.9019047619047615,concat_004,concat,20.732428689374803,13,7.5867673299207805,13.10766439909297,0.12221310287714005,0.23251063804318328,384,20.205934186018922,-56.872120735783156,8.543316244575625,0.45611572265725,23.1994178866194,18.533385253115323,0.060119903881964164,V16.3,0.03599701062887511,21.02919616552741,LJ040-0195,LJ047-0049,1436.7141144858376,256
0.029219340694415365,27.888290222803356,7.55360544217687,concat_005,concat,20.732428689374803,13,7.804710557194393,14.988480725623583,0.06057146564126015,0.1326863719002646,384,20.332870516427715,-9.165782768757367,4.938131633623442,0.476531982422875,19.164252759018222,23.467972170305337,0.06105697052093782,V16.3,0.036660050348567,21.487715644551102,LJ019-0222,LJ036-0124,1008.2903987503242,256
0.050357653354568294,20.264829145127035,2.3407256235827663,concat_006,concat,20.732428689374803,13,7.94776537325976,11.366167800453514,0.12499118596315384,0.2373361222431034,384,19.672817763589357,-56.89599783820479,4.8184777774457075,0.531707763672875,19.220365276973176,18.0968105362922,0.06690028438104839,V16.3,0.03780164708886619,21.604730647956227,LJ047-0092,LJ047-0202,1476.380521511094,256
0.08252455909850744,25.796822516261866,7.623265306122449,concat_007,concat,20.732428689374803,13,10.981287403581856,12.34140589569161,0.07279394567012787,0.15541955105716226,384,19.920592120457446,-56.90005871074063,3.142301962243054,0.801666259766625,19.82703695391025,26.579153577307594,0.07300293948177311,V16.3,0.03780206373471308,21.468231456371658,LJ047-0163,LJ001-0063,1082.4650070639314,256
0.09594592983879689,13.65176024799184,8.041224489795919,concat_008,concat,20.732428689374803,13,9.835027761217278,14.756281179138321,0.07169388234615326,0.2212681122765197,384,19.079252075802096,-56.93419538986867,3.1526646320870397,0.620513916016625,16.251755448223925,25.412930854632577,0.06309223838225232,V16.3,0.03690806943351692,20.370073568872847,LJ038-0180,LJ003-0083,1027.2139458368845,256
0.42962282693731113,10.272344118320294,8.819092970521542,concat_009,concat,20.732428689374803,13,8.500638229694058,15.603809523809524,0.17063008248806,0.18567296657438942,384,18.517288389965373,-56.89549683671581,8.313238651303381,0.622528076172875,22.69969134650825,17.076744813558825,0.07323309842663182,V16.3,0.03266834077380952,19.309117960678147,LJ005-0033,LJ042-0181,1818.1782162244465,256
0.2246135329795532,23.997808438654253,6.148798185941043,concat_010,concat,20.732428689374803,13,8.151837197219258,14.907210884353741,0.09206975251436234,0.1274280849521926,384,20.90487638753624,-15.811683196538311,9.599014006930979,0.5096435546885,19.092859123163517,20.346515069342217,0.06251885830769496,V16.3,0.03836278232087227,21.59219500601353,LJ042-0174,LJ021-0069,1222.9046530555443,256
0.04359788966742732,27.81625808887359,3.7803628117913832,concat_011,concat,20.732428689374803,13,8.263641342847583,6.675736961451247,0.03179757669568062,0.20360743212272697,384,19.998731246124994,-56.880432765540576,8.182658353982523,0.574462890626,27.11042885721183,25.285270956458316,0.06951691957383294,V16.3,0.04345108695652174,22.22765058224661,LJ024-0021,LJ010-0118,809.1233312963909,256
