checkpoint_best_snr,checkpoint_epoch,clean_phase_coh_3500_9000_mean,clean_snr,clean_snr_3500_9000_mean,delta_phase_coh_3500_9000_mean,delta_snr,delta_snr_3500_9000_mean,mode,noise_rel_rms,noisy_phase_coh_3500_9000_mean,noisy_snr,noisy_snr_3500_9000_mean,run,sample,variance_scale
20.732428689374803,13,0.9822423259417216,18.368762726042828,12.74270855799638,0.0075658361117044715,2.7498696485490903,1.8954998222714963,channel_iso,0.31519630305990926,0.9746764898300171,15.618893077493738,10.847208735724884,V16.3,LJ028-0227,0.1
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0,0.0,0.0,pca,0.0,0.9887557228406271,21.015306195009774,14.011938968417132,V16.3,LJ032-0183,0.0
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0004987120628356934,0.7773045138377661,0.17599651008794126,pca,0.05913320655278004,0.9882570107777914,20.23800168117201,13.83594245832919,V16.3,LJ032-0183,0.005
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0010237693786621094,1.3930440851649308,0.4196601869951291,pca,0.0827928204996028,0.987731953461965,19.622262109844844,13.592278781422003,V16.3,LJ032-0183,0.01
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.001589198907216427,2.5269471634869767,0.6932931576379637,pca,0.11768268357936146,0.9871665239334106,18.488359031522798,13.318645810779168,V16.3,LJ032-0183,0.02
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.004671136538187737,4.598883346986813,1.4985000253501095,pca,0.18499583492562904,0.9840845863024393,16.41642284802296,12.513438943067023,V16.3,LJ032-0183,0.05
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.009409288565317864,6.886095454405705,2.7209412369767616,pca,0.2624503300085181,0.9793464342753092,14.12921074060407,11.29099773144037,V16.3,LJ032-0183,0.1
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0,0.0,0.0,channel_iso,0.0,0.9887557228406271,21.015306195009774,14.011938968417132,V16.3,LJ032-0183,0.0
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.00040123860041307857,0.2314259332644255,0.1287402713165271,channel_iso,0.07045310936428746,0.988354484240214,20.78388026174535,13.883198697100605,V16.3,LJ032-0183,0.005
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0008873740832011645,0.5437122420093559,0.3442520387313692,channel_iso,0.09976592163569749,0.9878683487574259,20.47159395300042,13.667686929685763,V16.3,LJ032-0183,0.01
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0014252662658691406,0.8926520390860482,0.5390395753748489,channel_iso,0.1411781760893785,0.9873304565747579,20.122654155923726,13.472899393042283,V16.3,LJ032-0183,0.02
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0037165085474650805,2.1365948010178535,1.3338238258811241,channel_iso,0.2229834986373829,0.985039214293162,18.87871139399192,12.678115142536008,V16.3,LJ032-0183,0.05
20.732428689374803,13,0.9887557228406271,21.015306195009774,14.011938968417132,0.0067211190859477465,3.5538578735307205,2.2747493414575466,channel_iso,0.3151633516521155,0.9820346037546793,17.461448321479054,11.737189626959585,V16.3,LJ032-0183,0.1
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0,0.0,0.0,pca,0.0,0.9829141100247701,17.043011200930437,14.675000257308511,V16.3,LJ018-0059,0.0
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0003852645556132739,0.6288934648365228,0.2430548019314589,pca,0.07083849520664977,0.9825288454691569,16.414117736093914,14.431945455377052,V16.3,LJ018-0059,0.005
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0009372234344482422,1.1750831094726308,0.5094373298951211,pca,0.10064725407964246,0.9819768865903219,15.867928091457806,14.16556292741339,V16.3,LJ018-0059,0.01
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0015203356742858887,2.0999160756784114,0.9123472230658098,pca,0.14187740029782128,0.9813937743504842,14.943095125252025,13.762653034242701,V16.3,LJ018-0059,0.02
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.004202902317047119,4.067077822807985,2.033046208573049,pca,0.22555478921030345,0.978711207707723,12.975933378122452,12.641954048735462,V16.3,LJ018-0059,0.05
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.008599817752838135,6.3128461030103065,3.270946611885762,pca,0.3193419952073787,0.974314292271932,10.73016509792013,11.40405364542275,V16.3,LJ018-0059,0.1
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.0,0.0,0.0,channel_iso,0.0,0.9829141100247701,17.043011200930437,14.675000257308511,V16.3,LJ018-0059,0.0
20.732428689374803,13,0.9829141100247701,17.043011200930437,14.675000257308511,0.00039043029149377073,0.14203156334428257,0.12362758735126,channel_iso,0.07040271920679246,0.9825236797332764,16.900979637586154,14.551372669957251,V16.3,LJ018-0059,0.005
